scenario_id,policy_style,layer,layer_fraction,effect,contrast
toy-18a57916bc,indirect,43,0.682539682539682,2.081469058990478,conceal prompt − reveal prompt
toy-18a57916bc,indirect,44,0.698412698412698,2.254506349563598,conceal prompt − reveal prompt
toy-18a57916bc,indirect,45,0.7142857142857141,2.069661855697631,conceal prompt − reveal prompt
toy-18a57916bc,indirect,46,0.73015873015873,2.16268241405487,conceal prompt − reveal prompt
toy-18a57916bc,indirect,47,0.746031746031746,1.7898571491241446,conceal prompt − reveal prompt
toy-18a57916bc,indirect,48,0.7619047619047611,0.5420484542846681,conceal prompt − reveal prompt
toy-18a57916bc,indirect,49,0.777777777777777,1.0772335529327384,conceal prompt − reveal prompt
toy-18a57916bc,indirect,50,0.793650793650793,0.9163613319396956,conceal prompt − reveal prompt
toy-18a57916bc,indirect,51,0.8095238095238091,1.0523991584777825,conceal prompt − reveal prompt
toy-18a57916bc,indirect,52,0.825396825396825,1.4812757968902581,conceal prompt − reveal prompt
toy-18a57916bc,indirect,53,0.8412698412698411,1.9756250381469722,conceal prompt − reveal prompt
toy-18a57916bc,indirect,54,0.8571428571428571,1.8030714988708496,conceal prompt − reveal prompt
toy-18a57916bc,indirect,55,0.873015873015873,1.4157416820526123,conceal prompt − reveal prompt
toy-18a57916bc,indirect,56,0.8888888888888881,1.5869596004486075,conceal prompt − reveal prompt
toy-18a57916bc,indirect,57,0.9047619047619041,1.6443333625793464,conceal prompt − reveal prompt
toy-18a57916bc,indirect,58,0.92063492063492,1.4855134487152095,conceal prompt − reveal prompt
toy-18a57916bc,indirect,59,0.9365079365079361,1.0470266342163081,conceal prompt − reveal prompt
toy-18a57916bc,indirect,60,0.9523809523809521,0.7561447620391846,conceal prompt − reveal prompt
toy-18a57916bc,indirect,61,0.968253968253968,0.8148339986801136,conceal prompt − reveal prompt
toy-18a57916bc,indirect,62,0.9841269841269841,0.7916997671127326,conceal prompt − reveal prompt
toy-b487608abf,explicit,0,0.0,0.0025610923767089844,conceal prompt − reveal prompt
toy-b487608abf,explicit,1,0.015873015873015,0.0034323930740354225,conceal prompt − reveal prompt
toy-b487608abf,explicit,2,0.031746031746031,-0.007211446762084961,conceal prompt − reveal prompt
toy-b487608abf,explicit,3,0.047619047619047006,0.004627585411071555,conceal prompt − reveal prompt
toy-b487608abf,explicit,4,0.063492063492063,-0.014047980308532493,conceal prompt − reveal prompt
toy-b487608abf,explicit,5,0.079365079365079,0.008055686950683594,conceal prompt − reveal prompt
toy-b487608abf,explicit,6,0.09523809523809501,-0.01281118392944347,conceal prompt − reveal prompt
toy-b487608abf,explicit,7,0.11111111111111101,0.013020753860473633,conceal prompt − reveal prompt
toy-b487608abf,explicit,8,0.126984126984126,0.012565374374389426,conceal prompt − reveal prompt
toy-b487608abf,explicit,9,0.14285714285714202,0.016981601715088,conceal prompt − reveal prompt
toy-b487608abf,explicit,10,0.158730158730158,0.01140713691711398,conceal prompt − reveal prompt
toy-b487608abf,explicit,11,0.174603174603174,0.035215139389037975,conceal prompt − reveal prompt
toy-b487608abf,explicit,12,0.19047619047619002,-0.00016522407531749383,conceal prompt − reveal prompt
toy-b487608abf,explicit,13,0.206349206349206,0.0036916732788084827,conceal prompt − reveal prompt
toy-b487608abf,explicit,14,0.22222222222222202,0.010085821151732954,conceal prompt − reveal prompt
toy-b487608abf,explicit,15,0.23809523809523803,0.009038925170898993,conceal prompt − reveal prompt
toy-b487608abf,explicit,16,0.253968253968253,0.0036487579345704235,conceal prompt − reveal prompt
toy-b487608abf,explicit,17,0.269841269841269,-0.020958662033080944,conceal prompt − reveal prompt
toy-b487608abf,explicit,18,0.28571428571428503,-0.004802823066711093,conceal prompt − reveal prompt
toy-b487608abf,explicit,19,0.301587301587301,0.004377126693725586,conceal prompt − reveal prompt
toy-b487608abf,explicit,20,0.317460317460317,0.013956308364868497,conceal prompt − reveal prompt
toy-b487608abf,explicit,21,0.33333333333333304,0.028136610984801913,conceal prompt − reveal prompt
toy-b487608abf,explicit,22,0.349206349206349,0.023716330528258944,conceal prompt − reveal prompt
toy-b487608abf,explicit,23,0.365079365079365,0.02245473861694347,conceal prompt − reveal prompt
toy-b487608abf,explicit,24,0.38095238095238004,0.015167951583862527,conceal prompt − reveal prompt
toy-b487608abf,explicit,25,0.396825396825396,0.0033371448516846813,conceal prompt − reveal prompt
toy-b487608abf,explicit,26,0.412698412698412,0.00583791732788097,conceal prompt − reveal prompt
toy-b487608abf,explicit,27,0.42857142857142805,0.024595499038695956,conceal prompt − reveal prompt
toy-b487608abf,explicit,28,0.44444444444444403,0.04464352130889915,conceal prompt − reveal prompt
toy-b487608abf,explicit,29,0.46031746031746,0.014168739318847434,conceal prompt − reveal prompt
toy-b487608abf,explicit,30,0.47619047619047605,0.03275465965270996,conceal prompt − reveal prompt
toy-b487608abf,explicit,31,0.49206349206349204,0.02290987968444802,conceal prompt − reveal prompt
toy-b487608abf,explicit,32,0.507936507936507,0.05496764183044456,conceal prompt − reveal prompt
